Date,Firm,To Grade,From Grade,Action,ABV
2012-08-09,Bernstein,Underperform,,down,UMC
2012-10-08,Bank of America,Buy,Neutral,up,UMC
2013-01-02,Citigroup,Neutral,Buy,down,UMC
2013-06-10,JP Morgan,Neutral,Overweight,down,UMC
2013-10-30,Bank of America,Underperform,Neutral,down,UMC
2014-10-29,Deutsche Bank,Buy,Hold,up,UMC
2014-12-08,Bank of America,Buy,Underperform,up,UMC
2015-01-12,Credit Suisse,Neutral,,down,UMC
2015-01-28,JP Morgan,Overweight,,up,UMC
2015-04-17,JP Morgan,Neutral,Overweight,down,UMC
2015-04-21,HSBC,Hold,Underweight,up,UMC
2015-10-13,JP Morgan,Overweight,Neutral,up,UMC
2017-07-27,Bernstein,Underperform,Market Perform,down,UMC
2017-07-27,Credit Suisse,Underperform,Neutral,down,UMC
2018-06-11,Bernstein,Market Perform,Underperform,up,UMC
2018-10-25,HBSC,Hold,Buy,down,UMC
2018-11-07,UBS,Neutral,Buy,down,UMC
2018-11-16,Morgan Stanley,Underweight,Equal-Weight,down,UMC
2019-01-24,HSBC,Hold,Buy,down,UMC
2019-10-31,Goldman Sachs,Neutral,Sell,up,UMC
2019-11-25,Citi,Neutral,Sell,up,UMC
2020-02-05,China Renaissance,Buy,Hold,up,UMC
2021-06-08,Bernstein,Underperform,Market Perform,down,UMC
